gene	Barbera_Touch	Negroamaro_Touch	Primitivo_Touch	Refosco_Touch	Sangiovese_Touch
Vitvi16g01046	0.497996	1.35468	0.292599	0.282126	0.308618
Vitvi16g01040	85.7389	41.1692	70.1179	68.4922	58.1752
Vitvi16g01041	494.505	797.362	678.571	406.363	541.438
Vitvi16g01042	0.724202	1.38189	2.61226	1.32565	0.308618
Vitvi16g01043	20.5037	14.2138	29.6309	19.152	12.0601
Vitvi13g01416	32.4134	8.43248	11.1474	24.948	22.8754
Vitvi13g01417	13557.7	9500.06	8609.88	8022.63	8797.9
Vitvi10g00066	100.14	151.701	133.132	170.215	359.202
Vitvi10g00065	5.4779	3.33369	7.17838	6.78054	9.83748
Vitvi10g00064	23082.7	18814.4	21995	26972	25143.1
Vitvi10g00063	497.501	961.242	602.633	858.384	811.257
Vitvi10g00062	0	1.0736	0.574634	0	0.965311
Vitvi10g00069	231.363	191.519	175.344	178.374	46.5573
Vitvi04g01777	233.506	267.265	224.3	268.849	283.424
Vitvi04g01776	6.24768	1.08918	0.320729	17.5229	0
Vitvi04g01775	572.241	922.271	845.787	650.252	851.944
Vitvi04g01773	0.724191	7.63197	0.292599	2.20749	4.46187
Vitvi04g01778	1014.99	886.726	923.655	976.79	1101.38
Vitvi13g00176	2.71617	11.8205	11.739	2.40463	9.86482
Vitvi02g01291	0.226206	6.00405	1.40317	2.87921	2.21051
Vitvi13g00177	3307.83	4343.05	4222.28	3357.13	2950.92
Vitvi09g00578	3.14577	1.93234	10.6501	2.44478	1.57805
Vitvi09g00573	0.54358	0.265492	0.613329	0.761395	0.308618
Vitvi09g00570	248.279	358.07	245.032	423.447	216.643
Vitvi09g00577	157.814	205.051	165.45	225.724	197.154
Vitvi09g00576	514.235	539.332	452.501	510.308	478.107
Vitvi09g00575	129.901	112.055	108.78	106.715	149.804
Vitvi09g00574	97.2173	74.6759	87.8817	97.1504	96.4726
Vitvi18g02803	1.81135	3.80629	3.97674	3.07058	7.91897
Vitvi18g02802	9.43907	19.2727	16.4106	14.639	16.4721
Vitvi18g02801	3.01076	3.28314	5.2034	0.766081	2.23474
Vitvi18g02800	53.1239	50.2189	51.7695	38.6415	53.4306
Vitvi18g02805	153.308	370.018	355.678	247.132	258.14
Vitvi11g01148	1.53955	0.823692	0.839103	0.282126	1.28154
Vitvi04g00916	0	0	15.0039	7.32965	10.8741
Vitvi15g00849	337.702	350.247	335.653	364.716	346.888
Vitvi19g01465	87.5064	77.2745	72.6837	84.7941	91.4737
Vitvi15g00847	21.9099	11.7699	13.6366	8.07698	17.5361
Vitvi01g01346	40.4251	35.2515	37.9163	47.7255	34.6815
Vitvi01g01342	0.497996	0.265492	2.68326	0.796857	0.632466
Vitvi01g01341	0.904823	0.554323	2.2634	0.761395	2.52675
Vitvi03g00777	11.8817	22.0325	16.5801	15.3404	11.7318
Vitvi03g00775	465.972	415.208	465.321	440.213	433.248
Vitvi03g00773	215.266	140.519	192.277	222.397	174.736
Vitvi03g00772	139.161	126.98	103.041	159.109	75.2677
Vitvi09g01769	0.746988	2.49054	0.574634	1.31627	2.22263
Vitvi09g01765	0.226206	1.08918	1.12114	0	1.27393
Vitvi09g01764	33.5215	9.94657	28.3163	18.7745	14.9242
Vitvi09g01767	392.369	435.325	273.185	368.228	351.377
Vitvi09g01766	14.4629	8.01423	22.9855	1.12382	3.14087
Vitvi09g01761	2.73895	1.0736	2.0165	1.11444	0.308618
Vitvi09g01760	9.75302	3.54863	6.74378	4.70287	5.36661
Vitvi12g02189	7.76445	1.62405	1.80129	1.84506	9.1974
Vitvi12g02181	83.5276	45.7213	55.8033	168.521	61.5949
Vitvi12g02183	203.611	156.179	158.035	153.115	171.683
Vitvi06g01771	0.452412	13.1441	0.320729	0	0.624851
Vitvi06g01770	0	9.76374	0	0	0
Vitvi06g01773	199.502	347.677	153.753	295.394	238.233
Vitvi06g01775	31.3524	20.1673	83.6222	50.1687	39.5831
Vitvi06g01777	263.685	262.729	168.652	293.897	269.361
Vitvi06g01776	70.0118	101.102	10.9146	121.152	153.464
Vitvi01g00436	0.497996	0.265492	0	0	2.23924
Vitvi01g00434	0.746978	0	0	0.27744	0.316233
Vitvi01g00432	305.42	342.852	346.937	410.291	461.694
Vitvi01g00433	44.6792	102.702	92.7111	71.1741	24.7285
Vitvi01g00430	21.9994	25.4994	26.676	23.6343	25.2101
Vitvi01g00431	0.92761	0	1.14927	0	0.328346
Vitvi01g00438	29.9918	50.0623	206.465	83.8701	59.5207
Vitvi06g01019	1.83414	1.35468	0.585198	1.36111	1.9019
Vitvi14g00914	0.226206	0	0	0	0
Vitvi14g00912	8.96215	4.92657	0.546504	0.837005	0
Vitvi14g00910	1.04158	1.11252	2.0165	0.559566	0.960812
Vitvi14g00919	353.997	381.375	364.88	381.492	421.95
Vitvi09g00604	412.096	286.274	318.023	263.215	329.592
Vitvi12g01799	276.579	233.422	274.805	337.982	394.892
Vitvi05g01315	0.92761	1.13199	2.17545	1.60777	1.28154
Vitvi05g01316	9.61969	6.26962	6.57844	5.83872	6.39561
Vitvi05g01317	19.1026	17.6096	15.6995	30.7256	31.6305
Vitvi05g01318	1100.71	1135	1017.37	1075.57	1055.39
Vitvi07g01503	1447.4	1288.65	1168.61	1338.36	1201.72
Vitvi07g01501	222.776	323.245	278.271	272.638	232.681
Vitvi07g01500	368.258	354.592	418.463	436.743	410.977
Vitvi07g01507	23.723	13.6274	17.1765	15.5928	20.677
Vitvi07g01506	21.4364	30.9026	45.9472	49.267	54.8198
Vitvi07g01509	52.5364	40.1811	42.4888	50.6818	41.6639
Vitvi07g01508	112.792	57.074	71.1271	71.3226	66.7512
Vitvi04g00149	904.072	1098.47	635.32	787.235	583.403
Vitvi04g00148	245.302	209.708	236.085	517.456	405.511
Vitvi04g00147	110.486	2529.92	1729.82	2922.53	418.905
Vitvi04g00146	4.63975	0	1.54739	0	0
Vitvi04g00145	157.234	488.861	350.625	879.732	266.012
Vitvi04g00144	402.178	386.265	416.219	380.123	389.737
Vitvi04g00141	108.215	93.9514	95.3696	58.2826	100.039
Vitvi04g00140	630.78	644.948	668.402	645.107	678.17
Vitvi15g01478	3.23695	6.29295	3.44498	4.21423	1.58255
Vitvi15g01472	162.438	219.713	142.258	138.164	156.448
Vitvi15g01470	2.44438	1.40135	3.81496	6.40766	5.70707
Vitvi15g01471	171.581	172.758	231.969	277.255	168.221
Vitvi15g01476	5.25172	3.89577	7.98518	2.65598	3.76122
Vitvi15g01477	28.226	33.3377	23.295	14.7594	33.3969
Vitvi15g01474	16.795	13.2647	0.320729	2.15797	0
Vitvi15g01475	13.3108	8.34199	0	8.36379	3.49656
Vitvi14g02528	0	0.265492	0	0	0.308618
Vitvi14g02529	0	0.82757	0.253905	0.564252	0.316233
Vitvi14g02521	7.56106	2.19783	5.93699	11.9981	16.8503
Vitvi14g02522	1.04158	10.8052	9.76952	1.9702	1.91851
Vitvi14g02523	0.973194	5.78531	3.57445	2.60646	4.80544
Vitvi14g02524	6.99465	13.0741	15.2923	7.69316	8.61512
Vitvi14g02525	17.677	17.4035	20.0491	20.5388	16.4265
Vitvi14g02526	241.039	214.317	258.071	248.933	237.313
Vitvi04g01238	19.7146	25.1008	25.5169	31.7499	18.2359
Vitvi04g01237	282.223	256.556	262.224	219.74	260.096
Vitvi04g01234	13.558	5.18819	25.0386	7.56225	6.70422
Vitvi04g01232	1.76577	0.288831	0.839103	0.27744	0.644579
Vitvi04g01233	1215.15	1030.89	1003.12	1006.06	1195.06
Vitvi04g01230	92.9406	65.6379	64.3708	61.9675	96.2054
Vitvi04g01231	221.824	166.174	223.223	144.889	209.258
Vitvi05g00198	1.69739	1.33521	59.0723	6.20317	5.71019
Vitvi05g00194	2653.8	2682.18	1997.9	2215.53	2924.31
Vitvi05g00197	53.9131	54.4776	46.1743	65.2682	56.3145
Vitvi07g00368	513.988	353.472	505.625	594.666	518.998
Vitvi07g00369	180.419	124.488	165.297	160.188	149.604
Vitvi07g00360	2301.55	2873.16	2271.12	2619.09	2635.66
Vitvi07g00362	233.962	139.036	199.201	250.649	236.576
Vitvi07g00364	174.247	176.686	164.676	203.295	191.173
Vitvi06g00417	63.1977	99.9097	82.3428	86.8271	89.9067
Vitvi06g00416	290.015	350.022	294.346	396.431	362.241
Vitvi06g00415	47.2586	115.909	80.0117	75.2618	75.2509
Vitvi06g00414	35.8503	29.2747	32.6243	95.3419	60.3968
Vitvi06g00413	104.485	84.3717	110.899	114.186	130.861
Vitvi06g00412	8.60262	28.8369	21.0618	25.14	25.0402
Vitvi06g00411	534.965	127.086	133.457	143.059	217.095
Vitvi15g00406	0.27179	2.20559	0.867233	1.36579	0
Vitvi15g00407	0	2.19783	1.30822	1.32565	0.644579
Vitvi14g01321	66.5418	56.7804	56.7329	73.574	64.0881
Vitvi17g00349	407.395	343.941	331.645	288.279	325.65
Vitvi17g00348	67.0922	59.342	62.7072	49.9554	48.5314
Vitvi16g02020	411.75	453.183	421.143	482.691	378.251
Vitvi07g01286	336.245	324.849	335.07	323.904	335.75
Vitvi07g01287	501.899	562.375	426.442	459.134	343.203
Vitvi07g01280	933.628	870.121	899.669	943.624	860.398
Vitvi07g01282	37.7774	29.0675	42.4171	90.878	23.1279
Vitvi08g01747	0	0.269369	0.613329	0.564252	0
Vitvi07g01289	3.03353	5.16485	1.14927	2.64192	2.19979
Vitvi08g01742	164.786	234.15	176.532	211.717	175.307
Vitvi14g00715	1.08716	1.37802	2.0552	1.60309	0
Vitvi14g00272	130.292	93.1366	121.525	137.051	117.906
Vitvi14g00273	232.766	346.655	307.744	250.535	272.624
Vitvi14g00270	253.687	116.871	174.766	129.103	164.698
Vitvi14g00277	83.0017	62.5889	82.5306	61.8174	74.6093
Vitvi14g00275	47.3936	15.3652	160.046	13.5234	19.2829
Vitvi14g00716	4.84316	6.30071	5.86243	7.41729	5.41507
Vitvi19g00849	0.248993	1.94397	3.69471	3.23695	1.28916
Vitvi14g00497	173.073	215.312	195.425	207.069	176.419
Vitvi14g00495	7.62943	10.2121	6.45536	16.0012	11.0827
Vitvi14g00492	48.2562	52.1163	46.697	33.8202	39.1268
Vitvi14g00493	3.8261	8.4752	2.49618	8.54422	12.9254
Vitvi14g00490	142.577	141.043	146.301	177.673	190.457
Vitvi14g00491	604.736	728.9	641.11	717.623	686.423
Vitvi05g00433	38.6417	96.4001	102.935	108.325	90.0832
Vitvi05g00430	140.534	187.401	265.653	208.353	35.1984
Vitvi05g00431	0.248993	5.1726	2.52431	2.99966	0
Vitvi05g00436	486.139	503.483	511.405	525.88	546.275
Vitvi05g00437	248.82	208.69	166.597	141.66	254.756
Vitvi05g00434	7030.46	5251.52	4709.61	6987.82	7636.07
Vitvi05g00435	781.553	946.679	896.329	639.956	744.86
Vitvi18g02924	142.13	101.13	107.448	104.648	120.359
Vitvi05g00438	949.048	888.227	876.082	795.385	980.805
Vitvi05g00439	423.631	459.279	516.833	409.449	314.552
Vitvi17g00990	35.3785	33.0178	43.6486	36.5581	33.0806
Vitvi17g00994	295.764	247.318	259.848	242.095	262.201
Vitvi17g00995	170.419	164.587	174.499	151.023	160.642
Vitvi17g01343	1.6746	4.60277	2.80991	3.16602	6.72707
Vitvi19g00153	19.3989	10.8996	8.70047	7.8689	18.4194
Vitvi19g00150	487.097	383.091	560.173	510.92	468.862
Vitvi19g00151	310.597	247.693	442.35	253.474	358.885
Vitvi19g00156	210.032	246.448	204.682	222.404	252.578
Vitvi19g00157	198.669	203.424	229.023	228.672	224.231
Vitvi19g00154	999.438	1052.22	788.785	779.218	1008.98
Vitvi19g00155	1171.68	1399.64	1372.43	1262.99	1268.13
Vitvi19g00158	251.411	276.715	200.858	199.481	210.365
Vitvi19g00159	346.156	699.664	692.862	603.382	519.311
Vitvi17g01340	120.733	126.583	140.806	146.124	139.033
Vitvi19g01408	176.58	165.275	184.736	186.328	186.33
Vitvi01g00915	3.71215	8.17466	8.45712	10.6527	12.3961
Vitvi10g01241	299.566	380.485	291.932	286.51	286.273
Vitvi14g00076	64.3077	77.8754	96.8655	66.8436	49.8524
Vitvi08g00942	189.843	29.3641	36.3605	43.0821	88.3599
Vitvi08g00941	8.71486	6.60512	9.72382	17.7659	9.87244
Vitvi08g00947	37.2126	62.7805	42.0484	65.7	96.2712
Vitvi08g00946	396.334	383.615	370.441	305.592	246.943
Vitvi08g00945	2.53555	1.64738	1.53682	2.1225	1.29366
Vitvi08g00944	287.982	333.421	319.717	783.474	241.294
Vitvi10g01244	35.9676	53.115	44.7726	48.3011	45.1241
Vitvi08g00949	1.24498	3.50971	0	5.68173	0.328346
Vitvi08g00948	0	0	0	19.8947	0
Vitvi16g01530	2.48997	1.09306	0.253905	1.60777	1.60228
Vitvi16g01532	77.5973	120.658	106.402	130.055	74.2197
Vitvi10g01245	228.14	203.605	203.644	228.065	188.044
Vitvi11g01388	3.39651	10.9619	4.44169	6.41703	13.4403
Vitvi11g01389	1192.13	1869.86	1652.51	2022.67	2378.2
Vitvi11g01381	1894.54	1809.61	1971.78	2128.81	1948.2
Vitvi10g01247	87.8466	53.645	74.5665	84.1767	67.4217
Vitvi11g01384	75.7808	24.0981	43.0831	40.2473	40.69
Vitvi11g01385	269.994	306.06	176.074	225.514	378.111
Vitvi11g01386	99.8423	78.1963	94.2907	103.55	80.3493
Vitvi11g01387	157.995	136.904	94.9335	61.2806	192.083
Vitvi17g01347	2290.75	1986.3	2436.72	2138.92	1908.94
Vitvi05g01453	385.429	627.82	425.688	645.1	567.176
Vitvi05g01452	0.248993	3.25585	0.839103	0.796857	0.644579
Vitvi05g01450	41.4667	278.471	98.3073	203.59	68.2943
Vitvi05g01457	6.35996	5.48485	2.85561	10.8237	8.14418
Vitvi05g01456	37.6634	22.2241	26.963	19.6099	37.5609
Vitvi05g01455	38.0736	62.0939	65.4826	33.1308	29.9093
Vitvi05g01454	197.877	158.834	180.59	159.664	214.125
Vitvi14g00070	856.667	951.781	928.065	593.473	700.438
Vitvi19g01476	1.24498	0.265492	1.83999	0.241977	2.55097
Vitvi13g01898	679.881	674.537	1023.84	837.721	713.336
Vitvi13g01899	19.2377	10.638	16.2235	9.86409	5.38772
Vitvi17g00551	2284.46	1510.25	1830.12	1615.1	1525.84
Vitvi13g01892	290.782	269.743	210.864	277.098	378.979
Vitvi13g01893	0	0	0	0.282126	0
Vitvi13g01890	769.565	219.896	152.172	293.43	728.478
Vitvi13g01897	254.788	170.027	214.772	212.896	316.555
Vitvi09g00161	470	167.707	275.389	409.829	372.668
Vitvi09g00162	2639.97	2233.97	2329.71	2584.98	2492.45
Vitvi09g00165	4.61698	4.70388	1.80129	2.95014	1.58116
Vitvi09g00166	27.9753	11.8361	45.9802	21.0926	23.1764
Vitvi09g00167	16.3409	20.3658	6.28585	20.0125	22.8965
Vitvi09g00168	8.82712	1.91675	5.53469	6.92708	12.9846
Vitvi09g00169	3.123	111.955	1.80129	136.381	200.218
Vitvi17g00555	122.361	98.3908	90.2823	121.411	101.145
Vitvi03g00579	2.46717	5.49648	4.30804	3.49298	4.49683
Vitvi03g00578	29.4026	74.3559	84.6033	119.509	74.5957
Vitvi03g00571	1.1766	7.14774	21.3678	1.93473	0
Vitvi03g00570	242.498	236.599	229.406	303.938	330.28
Vitvi03g00573	1482.14	1685.65	1068.75	1777.08	1457.39
Vitvi03g00574	12.8567	11.239	13.7098	7.34948	15.3152
Vitvi03g00577	139.524	88.3899	149.145	254.911	312.749
Vitvi11g01079	1307.49	2063.36	1859.62	1367.83	1400.29
Vitvi14g00073	70.238	111.215	110.38	105.404	84.6156
Vitvi16g00140	13.5598	13.4991	14.0136	16.7943	12.6791
Vitvi02g00695	22.1134	24.8245	23.4364	18.6529	21.2457
Vitvi02g00694	777.184	920.741	797.48	1001.76	789.106
Vitvi08g00239	968.14	1136.86	1403.47	1145.56	1025.94
Vitvi02g00693	823.002	1171.65	902.506	1161.47	880.762
Vitvi08g00235	1956.54	6241.44	5161.12	5219.47	4074.42
Vitvi08g00234	1537.5	1741.71	1569.91	1529.76	1374.72
Vitvi08g00233	17.3841	24.4297	21.4698	26.1719	52.5445
Vitvi17g01348	131.624	177.971	131.937	156.126	158.154
Vitvi08g01728	957.682	989.097	1431.63	1130.4	973.899
Vitvi08g01729	1027.03	911.366	1008.93	1022.28	1019.41
Vitvi08g01720	303.562	309.649	346.527	183.252	169.58
Vitvi08g01721	97.3524	94.1168	101.017	79.1807	98.6464
Vitvi08g01722	304.309	281.316	290.623	281.256	295.479
Vitvi08g01723	174.004	111.581	112.517	50.8517	117.713
Vitvi08g01724	8.71489	13.1324	18.1704	20.5721	7.27439
Vitvi08g01725	511.046	445.081	601.186	471.681	686.785
Vitvi08g01726	33.3883	26.116	31.2942	32.3637	23.9331
Vitvi08g01727	40.5863	37.7186	40.8204	36.6217	43.6225
Vitvi10g00647	44.0951	37.6478	31.5102	37.1803	50.2853
Vitvi18g02684	54.0551	9.53314	8.21022	23.812	9.82848
Vitvi10g00643	14.803	8.81846	9.20127	10.0315	10.207
Vitvi10g00642	39.2012	21.8147	27.7381	25.5617	24.043
Vitvi10g00641	346.403	307.277	420.497	307.631	340.489
Vitvi10g00640	10.8857	6.54674	7.61802	8.32833	6.03542
Vitvi18g02689	5.65853	1.88558	6.0812	2.96419	0
Vitvi10g00649	259.217	255.808	285.98	289.37	275.693
Vitvi02g00630	48.3947	46.0102	37.718	54.8575	47.0911
Vitvi18g01088	53.4623	35.9507	45.5209	36.6535	36.1398
Vitvi18g01086	564.16	274.136	592.883	507.92	495.593
Vitvi18g01084	234.183	213.965	241.529	273.827	238.889
Vitvi18g01085	850.268	909.723	861.36	976.383	958.351
Vitvi18g01082	182.149	179.944	206.124	163.577	158.173
Vitvi18g01083	412.606	532.861	527.101	405.362	414.315
Vitvi18g01080	3946.89	4004.12	3911.03	4168.56	3829.38
Vitvi18g01081	1125.07	936.666	905.175	943.211	1029.33
Vitvi02g01127	0.452412	0.554323	0.839103	0.559566	0.656693
Vitvi18g00935	216.597	175.246	276.856	315.854	381.739
Vitvi18g00934	6.94911	6.31629	4.0717	7.97528	7.34119
Vitvi18g00937	8419.36	7726.36	8284.33	6621.99	5615.07
Vitvi14g00079	132.673	120.209	130.689	150.028	85.9708
Vitvi18g00931	1375.94	1317.06	1396.07	1475.93	1496.64
Vitvi18g00930	245.03	247.74	213.773	269.245	280.231
Vitvi18g00933	1287.77	1335.85	1366.74	1500.62	1673.33
Vitvi13g01311	3.50873	1.13586	1.80129	3.36317	1.58566
Vitvi17g00969	2937.76	2845.92	3220.2	2739.31	2507.01
Vitvi18g00683	16291	17674.8	18424.4	15053.5	16918.3
Vitvi18g00682	1915.46	2013.79	2161.23	2474.41	2172.99
Vitvi18g00681	420.332	452.034	467.194	409.87	411.019
Vitvi18g00680	1102.66	1135.52	1094.56	1042.08	1124.9
Vitvi18g00687	602.397	1618.35	1149.19	2458.91	835.955
Vitvi18g00686	933.857	1473.46	983.539	1152.04	1121.55
Vitvi18g00685	375.586	573.996	442.661	589.615	530.911
Vitvi18g00684	358.932	403.813	308.425	284.791	342.194
Vitvi18g00689	238.816	54.529	27.985	100.229	62.6097
Vitvi13g01313	224.177	199.784	213.794	199.467	222.39
Vitvi18g00018	154.714	60.0205	174.88	189.864	491.114
Vitvi10g01279	70.5326	147.628	91.93	67.072	66.0142
Vitvi10g01278	0.248993	1.37802	0.50781	1.07898	2.24686
Vitvi17g00963	104.052	163.511	107.457	154.646	150.529
Vitvi08g02408	19.6707	28.1661	26.9307	29.2884	21.2821
Vitvi08g02409	2.55835	5.50423	3.97674	4.52713	3.84775
Vitvi08g02401	453.649	961.682	545.133	924.947	685.356
Vitvi08g02402	139.52	42.4772	109.182	52.8992	115.724
Vitvi08g02403	546.656	673.731	426.087	618.103	514.421
Vitvi08g02404	11.1136	20.9395	16.3268	18.0746	17.1001
Vitvi08g02405	79.4262	89.6511	81.4101	125.73	82.4921
Vitvi08g02406	7.60493	12.3631	5.36874	22.2117	7.95393
Vitvi08g02407	24.5349	12.5858	13.4734	13.8421	23.7192
Vitvi18g00010	3455.71	2808.73	3156.74	2781.81	3269.67
Vitvi13g01315	34.8595	38.1398	35.8365	37.8764	36.8813
Vitvi18g00011	475.942	594.27	596.078	481.898	560.277
Vitvi04g02235	9.61798	13.1052	14.8597	20.0265	11.3518
Vitvi09g00985	2612.39	5707.84	2617.14	7543.03	4180.02
Vitvi04g02231	763.914	537.458	588.246	609.368	699.503
Vitvi09g00981	1136.06	802.103	948.753	1535.09	882.908
Vitvi09g00988	575.9	394.313	592.076	583.765	512.361
Vitvi11g00719	0.226206	2.24839	0	0	5.04588
Vitvi11g00712	2358.36	1944.87	1494.01	3450.38	1749.52
Vitvi18g02629	160.953	169.38	191.412	185.646	169.88
Vitvi13g01317	1.01878	0.554323	0.761715	0.282126	0.328346
Vitvi10g01898	0.724191	0.819815	0	0.766081	0
Vitvi10g01897	599.211	563.377	527.681	544.264	491.348
Vitvi10g01896	2.21818	1.93622	1.12114	2.40932	1.88667
Vitvi10g01892	15.6412	14.8265	14.079	12.7658	7.91447
Vitvi12g00339	0	0	0.895364	0.27744	0
Vitvi17g00388	4.43635	2.20171	2.75009	2.68207	2.86721
Vitvi12g00330	33.4794	0	0.292599	41.7647	92.2065
Vitvi12g00333	4.52749	6.05856	0.292599	10.1426	0.960812
Vitvi12g00336	89.4597	210.79	156.97	91.5683	148.478
Vitvi14g02729	863.288	710.645	589.777	487.709	915.114
Vitvi13g02159	1.53956	14.5072	0.934058	2.60177	1.89117
Vitvi12g00487	17.3841	33.112	17.2046	16.616	18.5885
Vitvi12g00486	18.9676	18.4139	19.9196	12.905	19.3982
Vitvi12g00485	300.321	285.412	268.657	345.981	330.924
Vitvi12g00484	481.492	350.519	407.508	693.86	567.635
Vitvi12g00483	573.305	603.756	678.235	693.615	788.554
Vitvi12g00482	89.7947	12.4254	26.9905	37.6538	50.9271
Vitvi12g00480	83.6348	142.031	140.301	118.172	142.005
Vitvi12g00489	648.429	804.026	581.304	532.745	609.606
Vitvi17g00509	177.007	170.867	168.318	228.622	186.246
Vitvi17g01387	86.2387	79.5947	85.7238	96.9122	101.664
Vitvi17g01384	3.71215	2.45162	4.40299	8.83103	7.64842
Vitvi12g02514	42.168	37.004	44.1347	41.674	31.7399
Vitvi17g01380	1.04158	0.534861	1.96024	2.01143	1.28154
Vitvi12g02513	33.1147	56.3787	64.8082	46.2277	37.438
Vitvi12g02512	58.4423	20.003	53.8113	46.2986	60.9683
Vitvi12g02511	0.950407	0	1.37504	2.11782	3.81729
Vitvi13g01215	34.023	26.3544	32.7986	30.0242	38.1234
Vitvi19g01363	1903.39	26.9951	144.223	460.391	57.5323
Vitvi06g00167	159.172	138.995	165.408	191.85	183.866
Vitvi06g00166	341.406	410.18	374.953	341.348	343.687
Vitvi06g00165	34.2213	19.4875	14.0523	52.9745	43.2422
Vitvi06g00164	3.86999	1.6318	13.178	3.77511	2.86409
Vitvi06g00163	84.4096	84.5037	66.8838	102.892	66.5812
Vitvi06g00162	61.6827	323.293	101.977	97.9582	70.9445
Vitvi06g00161	186.27	191.421	202.897	253.96	231.28
Vitvi06g00160	200.407	185.953	191.493	246.089	226.796
Vitvi06g00169	2640.78	1568.45	1689.57	1802.06	1926.92
Vitvi04g00892	4.75373	1.36243	2.24228	5.31196	5.4303
Vitvi05g02205	4.59586	3.77132	4.67446	0	7.26228
Vitvi18g00666	1773.88	1489.75	1889.44	1773.52	1647.8
Vitvi13g02100	1.69737	1.91288	1.15983	2.3337	1.89428
Vitvi13g02104	0.226206	0.530984	3.17633	8.69184	9.89666
Vitvi12g02228	63.8046	74.3793	78.5933	48.6298	57.0614
Vitvi01g00600	142.987	86.5694	122.195	130.631	166.252
Vitvi01g00603	16.5232	5.3604	2.52431	0.554879	10.0832
Vitvi01g00605	51.2004	1.64738	32.1762	10.0858	25.7045
Vitvi01g00604	526.246	793.212	627.008	479.597	483.38
Vitvi01g00609	11.8378	20.9084	13.4102	10.2381	8.60612
Vitvi01g00608	186.011	57.3734	99.9447	87.8906	84.8131
Vitvi04g01856	74.0589	69.9759	55.3017	66.2939	46.1901
Vitvi04g01857	157.695	136.65	152.3	119.138	157.258
Vitvi04g01854	670.329	553.995	628.544	863.47	699.587
Vitvi04g01855	141.22	227.888	195.025	168.025	189.87
Vitvi04g01851	12.2236	5.18819	15.67	18.0189	19.3847
Vitvi07g02155	369.595	388.27	382.944	383.886	450.03
Vitvi07g02154	6.27047	4.47343	3.72284	7.41572	8.302
Vitvi07g02157	4.0751	4.07171	3.07082	3.84603	3.48894
Vitvi07g02156	31.3701	37.7188	30.4812	27.8595	30.7047
Vitvi07g02151	19.036	45.5998	21.6457	60.9157	25.8744
Vitvi07g02150	88.662	81.1156	106.199	90.4053	91.3024
Vitvi07g02153	11.8834	5.58208	6.74022	6.00977	5.42268
Vitvi07g02152	3.37371	3.29865	2.49618	1.55825	2.19529
Vitvi07g02159	20.6667	0	0	3.94508	3.46922
Vitvi15g00704	2.44439	7.29646	13.9826	4.04786	21.9097
Vitvi15g00267	1.38002	3.52134	0.574634	1.66464	0.953198
Vitvi15g00260	53.827	38.3858	48.1894	49.1815	48.4238
Vitvi15g00262	34.4965	1.08531	51.856	46.6063	7.32596
Vitvi13g00007	606.52	674.364	591.814	617.613	786.307
Vitvi15g00192	36.9409	63.0644	16.4465	51.2227	49.1753
Vitvi13g00008	624.318	624.286	619.399	661.063	640.368
Vitvi13g00009	689.954	646.156	838.901	939.945	862.925
Vitvi19g01946	0.27179	13.0351	0	1.64792	11.119
Vitvi19g01947	104.275	100.612	115.869	122.507	115.107
Vitvi19g01944	216.467	196.403	110.253	149.395	273.641
Vitvi16g00977	4.25572	10.0292	11.4892	6.10413	29.82
Vitvi16g00976	7.26477	5.71142	4.92137	25.7709	6.38349
Vitvi16g00975	9.23567	7.62817	11.331	9.69413	13.2766
Vitvi16g00974	1072.28	866.65	786.135	887.081	808.302
Vitvi16g00973	429.039	348.919	413.356	286.271	326.55
Vitvi16g00972	295.796	206.54	269.902	199.868	229.582
Vitvi16g00971	345.915	412.748	379.87	268.107	347.335
Vitvi16g00970	54.0777	18.519	41.592	81.2792	27.8801
Vitvi19g01942	2.24095	0.269369	0.800409	1.36111	0.644579
Vitvi16g00979	86.9367	57.9824	90.3625	137.105	138.569
Vitvi05g01123	14.3278	7.76433	11.2219	9.87564	13.1928
Vitvi05g01122	15.9796	11.4811	14.5748	12.0539	10.7408
Vitvi05g01120	258.772	240.465	267.599	262.174	255.694
Vitvi05g01125	1.51676	0.819815	0.839103	0.282126	0.328346
Vitvi05g01124	2.03755	0	1.19853	0.796857	0.948698
Vitvi08g01528	0	93.9545	0	0.241977	0
Vitvi17g00270	352.765	380.142	369.9	481.257	539.548
Vitvi08g01522	281.806	213.918	250.003	210.808	180.982
Vitvi08g01523	351.604	982.18	308.644	954.355	368.356
Vitvi08g01520	5147.21	3942.71	4842.77	3779.55	3700.56
Vitvi08g01521	605.159	571.094	456.894	493.537	528.152
Vitvi08g01527	14.2139	16.1345	11.0096	10.4555	16.1649
Vitvi08g01525	147.327	212.245	196.878	148.793	184.367
Vitvi15g00792	84.6182	121.512	67.9185	67.97	55.856
Vitvi07g00448	677.507	482.721	650.024	566.347	664.331
Vitvi07g00445	766.598	794.571	700.046	828.265	866.364
Vitvi07g00446	115.841	144.253	167.839	176.861	142.677
