gene	Barbera_Soft	Negroamaro_Soft	Primitivo_Soft	Refosco_Soft	Sangiovese_Soft
Vitvi14g00300	110.627	219.613	228.071	206.096	170.832
Vitvi14g00301	9.62726	131.533	97.4826	47.9056	48.2406
Vitvi14g00307	0	0	0	0.413113	0.614715
Vitvi14g00304	1.68551	0.730761	0.723563	0.83936	1.43052
Vitvi14g00305	3.87913	3.79618	11.4644	3.9087	13.1521
Vitvi15g01089	224.886	409.527	104.565	245.726	189.596
Vitvi15g01088	290.968	231.622	182.209	248.764	257.386
Vitvi15g01087	1.36275	1.35029	3.24689	3.78107	0.501442
Vitvi15g01086	132.701	138.282	123.669	161.737	143.555
Vitvi15g01085	311.898	414.47	373.57	332.515	576.811
Vitvi15g01084	778.583	422.317	502.763	133.31	433.094
Vitvi15g01083	0.774044	0	0	0	0
Vitvi15g01082	60.9481	33.318	75.2895	41.0356	58.0368
Vitvi15g01081	20.7239	10.4162	13.9057	9.18438	12.0551
Vitvi15g01080	292.014	252.973	292.066	157.308	265.222
Vitvi10g00287	1.18483	0.689668	2.29378	1.25247	5.94863
Vitvi10g00284	310.2	257.335	161.734	553.634	317.924
Vitvi10g00282	2.51639	6.83649	2.29378	0.41968	4.4443
Vitvi10g00281	8.47548	21.2093	23.6356	2.84439	15.3985
Vitvi10g00280	491.158	450.765	585.192	575.265	646.823
Vitvi19g02079	59.7225	40.463	40.8657	67.7609	31.9131
Vitvi19g02078	214.92	166.373	184.351	146.705	169.249
Vitvi19g02077	1.48383	3.76714	0.345056	1.12484	1.73087
Vitvi19g02076	41.2624	134.189	115.581	99.9003	116.835
Vitvi19g02075	39.802	86.3021	25.5176	24.7047	32.2657
Vitvi17g00861	0.652959	0.695692	1.56264	2.0787	1.85816
Vitvi17g00863	793.671	714.305	871.964	818.836	754.266
Vitvi17g00866	26.839	16.6725	67.2846	62.1313	46.4119
Vitvi17g00867	40.901	42.877	44.8666	32.7864	28.1613
Vitvi17g00869	92.1279	76.0031	102.83	104.445	151.685
Vitvi19g02072	17.5397	32.1509	12.6486	41.7867	27.8761
Vitvi19g02071	36.6311	66.7058	5.60756	45.0916	34.3325
Vitvi19g00060	992.698	1235.94	1118.25	1268.92	1103.56
Vitvi19g00061	473.417	961.374	252.019	927.517	392.882
Vitvi19g00066	109.567	140.763	284.112	123.909	195.65
Vitvi19g00067	8.24074	10.6468	16.2694	11.2025	5.17229
Vitvi19g00064	309.202	856.971	27.7445	484.924	506.933
Vitvi05g00670	254.287	444.121	69.1651	21.7367	96.3198
Vitvi05g00672	1638.95	1590.32	1214.41	1481.35	983.306
Vitvi19g00069	494.588	555.165	484.154	546.937	563.211
Vitvi05g00675	53.8536	102.861	53.6588	40.3581	21.7264
Vitvi05g00676	1593.14	1071.82	100.117	125.636	1503.98
Vitvi12g02350	38.9622	0.96135	16.3013	0.765694	0
Vitvi12g02353	0	4.56201	109.836	0	0.427636
Vitvi12g02352	4.47526	25.1911	56.0925	0.772261	4.20374
Vitvi12g02355	316.533	24.6648	1057.36	2.7102	50.5282
Vitvi12g02354	95.5629	0.347846	34.9629	0.352581	11.2813
Vitvi12g02356	289263	285154	207676	291536	334931
Vitvi05g01789	138.156	88.6069	104.1	75.8915	64.3876
Vitvi05g01788	3.70865	3.60669	1.48816	3.42849	0.855272
Vitvi05g01782	31.5304	48.6299	0	21.4946	40.439
Vitvi05g01780	1.36275	1.76827	1.13552	1.82344	1.73087
Vitvi05g01787	317.632	196.774	228.185	229.714	169.228
Vitvi05g01786	0	1.61595	0	1.53795	0
Vitvi05g01785	48.8409	40.1442	55.7352	60.9775	42.665
Vitvi05g01784	122.042	104.224	126.586	143.231	129.153
Vitvi11g01507	5.3392	0	6.44664	6.09533	4.94574
Vitvi11g01503	8.3544	2.99528	5.46618	6.14525	11.1209
Vitvi11g01500	1.66175	1.07258	1.1431	0	1.85816
Vitvi14g02417	74.5559	126.853	38.7088	80.6593	49.8215
Vitvi09g00630	58.3215	95.3942	90.5998	73.3287	88.4621
Vitvi05g01252	636.92	122.149	72.9134	320.566	168.424
Vitvi03g00629	116.055	181.126	407.128	1284.13	1032.81
Vitvi03g00628	143.39	191.256	112.496	354.322	263.356
Vitvi03g00621	37.5501	62.0964	39.3076	25.5677	59.3858
Vitvi03g00623	154.248	172.231	123.78	147.267	99.4277
Vitvi03g00625	724.11	442.867	492.665	577.653	566.836
Vitvi03g00626	102.133	125.259	187.9	219.011	148.725
Vitvi19g02334	275.24	282.847	281.607	283.876	271.173
Vitvi19g02335	0.387022	7.40497	3.85641	0	4.33103
Vitvi19g02331	43.4412	40.1031	52.1996	72.2367	41.6329
Vitvi19g02333	63.9908	69.9699	74.1449	61.1381	60.9665
Vitvi08g00165	0	0	2.2862	0	0
Vitvi08g00164	1.92768	12.4091	4.15286	7.52536	7.06478
Vitvi08g00161	0.652959	0.306752	4.79584	8.75408	4.93173
Vitvi08g00160	280.302	250.947	267.362	254.046	269.028
Vitvi08g00163	869.139	650.458	824.73	865.557	888.215
Vitvi18g01938	11.9657	13.6361	56.0331	34.6139	4.51811
Vitvi18g01933	0	0	0.690112	0	0.501442
Vitvi10g00731	2.45956	0	4.80952	0	1.54379
Vitvi01g01962	306.895	390.303	395.505	575.941	415.272
Vitvi01g01960	354.815	551.994	479.816	970.344	780.158
Vitvi01g01965	2.7255	1.46152	6.89205	14.3692	12.526
Vitvi01g01969	31.9416	44.0208	23.9899	12.7773	35.394
Vitvi01g01968	39.474	41.605	56.7445	43.5011	25.5445
Vitvi02g01672	16.6869	10.752	15.2388	21.2973	10.3929
Vitvi02g01673	354.43	58.9993	49.8829	51.838	7.41861
Vitvi18g01202	529.227	591.274	70.8618	19.4805	158.055
Vitvi18g01203	5.0402	9.33972	0.419536	0	3.08759
Vitvi18g01209	0.652959	2.49511	2.93528	1.66559	0.427636
Vitvi19g00539	383.31	368.845	342.608	466.281	448.967
Vitvi10g01121	274.298	68.7277	243.968	43.8851	66.3679
Vitvi10g01125	4.27358	3.07145	0.798043	2.30365	2.15851
Vitvi10g01127	169.878	133.172	165.278	168.38	154.275
Vitvi10g01126	1.09681	2.03996	0.757015	1.54452	0.614715
Vitvi04g00239	3002.26	3237.66	2360.62	2673.54	3001.77
Vitvi17g00726	254.662	360.256	296.146	223.719	240.692
Vitvi04g00231	8.09589	4.45681	6.14261	12.918	11.1464
Vitvi04g00230	89.8389	100.889	129.901	73.2839	105.644
Vitvi04g00232	169.465	467.448	426.331	293.77	341.918
Vitvi04g00235	360.066	294.454	392.705	329.951	217.443
Vitvi04g00234	1.66175	2.45794	0.345056	1.17881	19.8033
Vitvi04g00237	969.347	1023.51	811.562	793.342	759.304
Vitvi04g00236	2.99143	3.80221	14.9682	10.4539	10.0048
Vitvi17g00701	1956.61	2425.17	1788.75	1571.92	1649.37
Vitvi17g00700	519.23	381.792	579.348	480.398	504.696
Vitvi17g00702	2.01571	11.2543	3.76678	3.49559	5.05902
Vitvi11g00662	1.27472	2.5773	0.757015	0.832793	0
Vitvi11g00663	371.061	404.779	262.512	262.894	109.566
Vitvi04g00586	61.1885	45.1093	74.6511	176.918	109.263
Vitvi04g00585	581.001	1086.14	705.884	656.561	986.643
Vitvi04g00584	736.841	795.831	584.519	562.369	508.435
Vitvi04g00583	621.336	565.799	682.601	624.055	441.053
Vitvi04g00582	755.104	568.35	717.616	895.363	876.295
Vitvi04g00580	102.726	110.649	135.989	125.938	141.668
Vitvi08g02288	108.246	76.8581	161.53	2.02473	106.098
Vitvi08g02289	12.9582	11.3737	2.2193	5.22171	6.10137
Vitvi17g00342	119.286	111.289	126.078	105.223	87.491
Vitvi11g00593	510.396	411.298	469.596	355.746	323.414
Vitvi11g00590	27.7816	85.7937	59.2421	129.32	54.3077
Vitvi11g00591	350.156	232.75	245.899	247.026	192.346
Vitvi11g00596	216.564	110.108	149.903	59.9159	61.4719
Vitvi11g00595	1.18483	0	2.67228	0	0
Vitvi10g00298	8.00786	9.64437	7.81928	29.4805	14.9645
Vitvi10g00299	2.52381	2.45794	2.17827	0	2.04524
Vitvi09g01309	2.33847	6.18399	5.98607	0.772261	7.53189
Vitvi09g01308	0.652959	3.3371	3.65885	0	0.855272
Vitvi09g01303	44.0796	41.1006	54.9296	62.1039	64.4093
Vitvi09g01302	35.2413	41.1637	117.285	84.7049	87.7152
Vitvi10g00292	57.2339	60.214	68.7867	72.4631	62.6579
Vitvi09g01300	1429.3	1384.6	1506.91	1278.55	1226.35
Vitvi09g01307	2.13679	0.96135	3.11012	1.17881	0
Vitvi10g00296	9.80331	10.0273	7.64906	22.3748	11.5345
Vitvi09g01304	232.659	214.869	323.269	267.839	256.615
Vitvi04g01188	343.346	393.295	384.133	413.23	453.338
Vitvi04g01189	720.844	665.268	973.371	683.665	793.327
Vitvi04g01180	111.834	80.005	53.7987	53.7127	78.0438
Vitvi04g01181	8.92676	1.2681	1.48816	0.413113	0.427636
Vitvi04g01182	1553.56	1588.53	1219.52	1394.76	1539.61
Vitvi04g01183	94.6814	156.724	109.867	196.035	184.25
Vitvi04g01184	44.2319	92.3811	59.2453	67.6269	109.404
Vitvi04g01185	51.988	68.4531	65.2069	58.1503	56.6546
Vitvi04g01186	186.879	298.087	373.34	307.688	288.282
Vitvi19g00272	6958.49	3879.7	4621.65	3147.83	3160.69
Vitvi12g00577	0.830873	1.22701	0.419536	0	1.35671
Vitvi12g00574	15.9496	0.654598	1.10207	3.78764	4.33103
Vitvi12g00572	0	0.382915	5.70034	6.29258	9.53765
Vitvi12g00571	6.93482	23.5008	71.4375	11.3801	8.77533
Vitvi12g00579	3098.59	2626.63	2226.93	2952.61	2601.74
Vitvi19g00162	63.0846	39.7775	82.9234	36.0717	59.2279
Vitvi06g00054	93.6886	54.844	46.9552	131.253	69.2773
Vitvi06g00053	3290.27	3503.75	2990.09	3617.11	2893.8
Vitvi06g00052	44.1732	39.5367	40.9828	74.5352	20.5301
Vitvi06g00051	5146.42	4753.79	6298.15	8448.17	6638.51
Vitvi06g00050	5737.45	6000.34	5629.17	5269.84	3552.02
Vitvi06g00059	1150.55	1587.34	1194.67	1401.28	1120.95
Vitvi06g00058	140.035	111.497	130.979	116.761	150.825
Vitvi03g01233	0.975726	3.69097	0.690112	1.18537	2.39907
Vitvi03g01232	0.443851	0.654598	0.419536	3.07591	1.28291
Vitvi03g01235	1.62868	1.68609	0.419536	1.53139	0
Vitvi03g01237	182.147	173.705	164.854	198.613	149.756
Vitvi03g01236	0.830873	1.00244	0.723563	0.772261	4.51811
Vitvi03g01239	170.185	160.429	143.014	182.847	139.953
Vitvi03g01238	1.69294	1.34427	1.06862	0.413113	1.04235
Vitvi19g01522	290.982	295.145	338.573	344.303	342.449
Vitvi19g01523	64.4165	66.036	34.9421	95.9506	49.3021
Vitvi19g01528	4.38724	0.654598	0.378508	0	0.427636
Vitvi12g02694	5.74999	1.80937	5.18803	0	7.271
Vitvi06g00940	4.97594	4.34557	0.690112	3.06934	2.39907
Vitvi06g00942	115.831	145.616	142.862	151.081	130.959
Vitvi06g00949	7.06333	1.03751	4.87642	1.24591	4.01666
Vitvi12g01718	0.652959	0	8.39536	0.772261	3.27467
Vitvi12g01715	93.4324	71.5908	202.66	118.494	126.921
Vitvi12g01716	51.4126	43.4834	99.749	64.5403	56.7067
Vitvi12g01717	0.265937	0	0.798043	0.352581	0.929078
Vitvi12g01710	6.34798	4.07389	4.84297	2.43128	4.55757
Vitvi04g01968	5.22554	16.9894	4.49792	7.70696	1.54379
Vitvi04g01969	0	12.3018	0	1.65902	15.1974
Vitvi14g02987	33.3938	20.3694	28.6703	13.6837	25.57
Vitvi14g02984	674.161	706.656	532.948	648.42	712.02
Vitvi14g02985	2827.39	2101.44	2621.55	2423.41	2368.89
Vitvi14g02980	2.07996	3.41929	3.35482	0.832793	0
Vitvi14g02988	866.585	760.887	1241.52	1147.17	759.912
Vitvi14g02989	9.77397	10.5256	5.54066	3.42849	3.75578
Vitvi18g02773	111.44	94.6673	167.612	237.061	64.2414
Vitvi17g00167	0.443851	1.46152	5.45103	4.72836	0.427636
Vitvi13g01079	191.607	170.854	130.701	137.368	105.762
Vitvi13g01074	0.265937	1.03751	0.723563	1.83	1.04235
Vitvi13g01075	2.7255	12.4973	3.937	7.81741	11.4009
Vitvi13g01070	863.054	442.058	799.507	1191.81	627.349
Vitvi07g00579	275.24	295.573	338.316	329.172	278.127
Vitvi07g00578	391.575	446.429	454.326	495.698	402.144
Vitvi07g00574	2909.63	3790.6	4625.67	3313	3929.86
Vitvi07g00577	94.608	0.382915	52.8615	0	1.28291
Vitvi07g00576	27.5287	24.0363	18.3824	35.0073	30.153
Vitvi07g00572	2471.19	1700.63	3144.24	2170.23	2297.52
Vitvi08g01360	1078.69	1075.47	2055.54	480.962	1157.71
Vitvi08g01361	357.185	550.857	462.146	396.336	629.662
Vitvi08g01363	24.2765	58.8846	47.2988	67.019	70.251
Vitvi08g01364	123.818	79.4567	81.2543	103.297	67.0641
Vitvi08g01365	36.4737	37.508	28.6246	40.1211	40.3741
Vitvi08g01366	53.2798	102.275	47.4964	44.6547	41.4089
Vitvi08g01367	901.033	745.727	917.881	982.448	733.55
Vitvi08g01369	1.66175	11.3737	4.49792	4.39548	36.0762
Vitvi14g02405	34.3165	23.7725	26.7108	51.9197	30.5157
Vitvi14g02404	38.8597	63.588	19.2762	28.2542	24.6892
Vitvi05g00058	60.5812	55.1787	64.1093	43.3312	49.6966
Vitvi05g00050	151.392	226.012	123.626	301.997	222.321
Vitvi05g00051	14.0219	18.8729	16.2998	13.7443	9.66494
Vitvi05g00053	126.822	82.3156	83.6089	47.8361	54.715
Vitvi05g00054	317.939	217.059	209.751	145.819	175.669
Vitvi05g00055	37.2236	47.9282	42.8129	58.4187	58.3091
Vitvi05g00056	18.5466	17.1687	22.26	23.7034	13.1127
Vitvi05g00057	1766.46	1956.47	1823.95	2017.87	1543.51
Vitvi06g00558	590.472	133.075	83.5376	233.312	227.644
Vitvi06g00559	1.54066	1.37934	0.419536	3.21667	0.929078
Vitvi06g00556	1288.13	1288.63	1001.27	910.74	1107.29
Vitvi06g00555	109.691	111.996	78.5105	274.462	152.815
Vitvi19g00922	3087.2	2740.04	2022.19	2737.96	1789.27
Vitvi19g00927	880.088	1088.79	766.808	837.361	993.157
Vitvi19g00929	75.3232	179.028	24.7543	72.7223	40.8755
Vitvi19g00928	614.514	1229.09	409.277	565.82	655.268
Vitvi09g00815	228.55	247.803	244.537	194.171	298.109
Vitvi09g00816	1357.16	1018.35	1042.55	944.68	910.492
Vitvi09g00817	16.9346	2.60634	27.6336	8.737	35.5213
Vitvi14g01845	69.5392	17.2488	68.3746	27.6716	30.7918
Vitvi14g01842	10.3775	19.1343	11.1741	30.396	15.1032
Vitvi14g01840	6.25253	2.03393	0.378508	0.352581	1.11616
Vitvi14g01841	8.71022	18.111	12.5665	18.1937	11.1999
Vitvi08g02041	0	0	0.419536	0	5.3199
Vitvi08g02042	139.725	157.668	112.182	129.737	113.476
Vitvi08g02043	120.258	26.7469	3.52965	0	19.0804
Vitvi08g02046	0.265937	0.306752	0.419536	0.413113	2.58614
Vitvi05g01860	103.854	10.5646	72.8314	18.7883	39.5355
Vitvi05g01864	10263	9763.6	8485.99	9213.78	9025.5
Vitvi05g01865	14.0312	19.7559	17.0461	25.1718	16.4396
Vitvi02g00880	20.0011	9.63232	12.9328	12.4787	14.4834
Vitvi01g02100	20.7439	9.37479	24.3015	22.1827	22.1884
Vitvi01g02109	743.725	689.452	557.62	353.044	389.919
Vitvi17g01212	22.1286	16.9934	12.5589	32.6235	17.7823
Vitvi05g00739	3518.51	3043.45	4589.27	3582.03	3689.78
Vitvi05g00734	10.3794	14.6757	1.48816	1.17881	6.17517
Vitvi05g00737	3001.74	3527.05	2880.03	3458.5	3469.15
Vitvi05g00736	85.3038	506.443	302.997	204.119	388.762
Vitvi05g00731	895.447	680.976	1189.16	683.48	793.985
Vitvi05g00730	0.774044	1.07258	1.10965	1.95107	4.24321
Vitvi13g00918	14.8729	27.6509	4.56482	36.5413	27.8023
Vitvi13g00917	339.447	332.858	352.08	344.694	310.88
Vitvi13g00910	3.99466	165.662	33.536	134.13	126.339
Vitvi13g00911	9.37061	8.57179	1.56264	11.3735	4.33103
Vitvi09g01029	48.296	308.977	393.102	378.834	200.072
Vitvi09g01020	575.239	479.161	598.794	485.315	532.13
Vitvi09g01026	37.9627	0	0	22.6997	9.749
Vitvi09g01024	39.3767	153.954	130.094	123.317	55.2839
Vitvi09g01025	593.851	555.543	568.721	954.398	719.201
Vitvi09g01790	76.8658	212.183	17.8031	7.62924	121.634
Vitvi09g01792	2.6943	0	4.49792	0	0
Vitvi09g01795	5.17576	4.00375	3.00976	3.8416	0.501442
Vitvi09g01796	4.00765	2.88195	1.48816	0	0
Vitvi09g01798	5.45285	0	1.56264	0.41968	0
Vitvi09g01799	8.91933	2.69455	3.04321	3.68375	3.81558
Vitvi03g01741	0	21.9812	1.10207	0.826227	2.77322
Vitvi03g01745	2.28164	0	0	0	0
Vitvi19g01898	0	117.897	2.17827	1.25247	0
Vitvi19g01899	103.105	142.43	109.203	135.161	116.197
Vitvi19g01894	54.3706	94.9634	57.956	70.9605	47.4148
Vitvi19g01897	88.8965	81.7741	96.3625	49.2464	61.0429
Vitvi19g01892	3.17677	4.42174	3.81538	1.18537	2.8267
Vitvi19g01893	0.830873	7.72377	0	21.9879	18.2392
Vitvi11g01439	7.55659	16.2092	25.4188	9.05018	25.4962
Vitvi09g00773	0	0	0	1.53795	1.54379
Vitvi09g00772	819.599	736.766	1039.91	652.776	438.446
Vitvi10g01697	81.5189	11.7545	18.9448	4.6744	10.1575
Vitvi10g01696	25.6174	29.2912	0.378508	28.6477	31.7057
Vitvi08g01609	342.736	279.659	336.751	260.82	273.054
Vitvi08g01608	85.2391	85.6367	134.503	95.0102	95.1719
Vitvi10g01692	1656.96	1251.73	1758.65	1733.8	1275.62
Vitvi10g01690	4.88605	5.11743	8.11573	9.27118	8.8886
Vitvi08g01603	978.938	472.4	683.425	507.164	457.137
Vitvi08g01602	7240.05	2445.48	2558.81	6211.66	3496.32
Vitvi08g01600	271.807	98.1639	233.783	595.977	89.4408
Vitvi08g01607	2.9346	1.96379	1.52161	2.36418	0
Vitvi08g01606	0.387022	1.72718	2.2862	4.82173	1.93196
Vitvi10g01699	2.43579	2.53411	0.419536	0.765694	3.47575
Vitvi08g01604	150.987	38.7942	279.917	129.473	82.8496
Vitvi02g00068	78.7058	87.405	64.1899	85.8033	74.8912
Vitvi02g00069	3.16935	1.72718	0.757015	5.8532	1.97143
Vitvi02g00066	32.6803	16.4971	16.1509	54.0601	25.0139
Vitvi02g00067	1151.77	822.942	800.916	1077.46	803.746
Vitvi02g00060	171.652	174.966	193.762	203.493	152.814
Vitvi18g01599	2.21739	5.4713	1.18413	1.59849	3.74177
Vitvi18g02478	0.709788	4.6442	1.56264	1.18537	1.97143
Vitvi18g02479	0	5.766	2.17827	1.66559	5.74754
Vitvi18g02476	10.8396	24.6286	20.5665	17.4305	19.9294
Vitvi18g02477	257.735	361.076	193.494	245.942	680.625
Vitvi18g02474	2490.55	1737.4	1761.36	1307.89	1099.86
Vitvi18g02475	697.531	468.48	520.379	475.96	433.193
Vitvi18g02472	907.163	576.44	811.506	173.807	478.151
Vitvi18g02473	61.5699	42.0771	32.4187	37.307	22.1197
Vitvi18g02470	247.517	282.134	257.781	353.175	191.498
Vitvi18g02471	1.89462	1.69814	3.41414	0.41968	4.00266
Vitvi09g01808	426.032	169.815	286.126	171.099	150.993
Vitvi09g01800	0	0.689668	0	0	1.97143
Vitvi09g01804	34.8869	38.0483	28.8436	36.0837	36.9314
Vitvi09g01805	672.395	380.804	626.924	650.155	724.505
Vitvi09g01807	0	2.68853	16.7238	1.18537	0.427636
Vitvi13g00149	4299.42	4329.61	3606.98	3881.97	4171.81
Vitvi13g00148	6.15891	18.8006	4.46447	12.3839	11.2342
Vitvi13g00147	428.651	693.484	552.951	523.507	654.637
Vitvi13g00146	287.958	269.915	221.377	252.44	261.917
Vitvi13g00145	0.443851	4.3516	4.53895	6.33998	10.8257
Vitvi13g00144	0.531875	0.306752	0	0	3.68197
Vitvi13g00143	3.20054	7.37985	29.4485	10.575	2.90051
Vitvi13g00142	7.83738	1.65102	6.39803	11.9208	14.1284
Vitvi13g00141	30.373	22.2578	16.4564	22.9287	18.7852
Vitvi13g00140	42.7915	25.874	29.567	11.4603	8.38203
Vitvi01g00249	203.778	235.523	106.846	317.559	177.946
Vitvi01g00241	111.878	22.647	23.7147	49.3121	9.78966
Vitvi01g00243	277.098	199.803	384.535	398.599	252.29
Vitvi08g00221	86.1785	70.2122	145.204	155.947	61.6448
Vitvi01g00245	194.303	182.044	222.217	156.452	267.922
Vitvi01g00244	129.482	61.8087	23.5977	12.5498	36.5839
Vitvi01g00246	4.17627	5.56446	3.36239	9.29483	5.98809
Vitvi17g00918	7.33856	3.57162	5.26251	15.8059	1.97143
Vitvi17g00919	1.427	1.99886	3.6923	6.87416	2.15851
Vitvi19g00434	39815.9	34827.3	37103.5	31890.1	27583.9
Vitvi01g00868	7.20076	4.57406	7.81928	3.9087	4.09047
Vitvi01g00865	0.652959	1.07861	4.68033	4.96645	4.94574
Vitvi01g00867	72.5027	23.143	27.8539	16.1518	22.0013
Vitvi01g00866	9.4917	1.42645	4.40975	0.832793	0
Vitvi01g00861	795.283	1044.1	544.124	927.272	1059.31
Vitvi13g01239	72.3675	65.1843	68.8536	65.9572	54.2123
Vitvi13g01237	1.15364	1.7332	1.44713	1.66559	2.78723
Vitvi13g01234	1.74977	1.42043	0	3.25751	1.43052
Vitvi13g01235	3.55637	5.75788	2.36068	51.2343	7.79277
Vitvi17g01553	81.2044	90.7952	94.5063	98.8924	110.164
Vitvi17g01551	8.14529	6.79749	6.25665	7.53192	4.64539
Vitvi17g01556	0	2.53411	0.419536	0.83936	0.929078
Vitvi11g00419	0.774044	1.38536	0	0.413113	0
Vitvi11g00418	588.918	393.764	531.857	496.72	530.042
Vitvi11g00417	761.145	1058.46	1390.84	379.273	786.939
Vitvi11g00416	376.322	357.766	442.708	491.908	332.455
Vitvi11g00415	12549.4	4760.69	8151.9	4616.26	4182.78
Vitvi11g00414	70.4227	86.0346	65.292	60.2185	78.7615
Vitvi11g00413	81.4146	47.411	39.5631	38.1937	57.4819
Vitvi11g00412	1111.29	972.344	1097.53	1311.29	1179.93
Vitvi11g00411	8.006	13.0927	15.0898	9.91581	10.0977
Vitvi04g00798	0.387022	1.72718	4.24249	1.23934	0
Vitvi04g01441	5.81424	6.72133	6.25054	2.31022	5.54013
Vitvi04g01440	840.776	819.867	1064.6	821.771	803.918
Vitvi04g01443	2879.35	2441.36	2457.25	2270.15	2004.42
Vitvi04g01442	259.231	230.513	252.277	303.579	241.682
Vitvi04g01447	9.41815	18.7865	16.8014	7.45826	27.6241
Vitvi04g01449	4.80546	5.98847	5.62586	3.21011	7.55222
Vitvi04g01448	7.82252	11.2232	11.5572	11.6828	19.9497
Vitvi18g02694	0	0	0	1.12484	1.46999
Vitvi12g02643	4.05518	10.0624	7.08814	0	0
Vitvi12g02642	1.36275	1.65102	1.10207	0	0
Vitvi12g02641	2463.3	2170.85	2709.13	1536.01	1772.33
Vitvi18g02690	31.5932	51.7485	55.0314	32.8393	86.4577
Vitvi18g02691	127.501	253.855	195.417	184.845	223.724
Vitvi14g02645	18.4749	21.922	1.48058	5.94	5.63426
Vitvi14g02644	275.108	235.229	269.325	420.033	472.217
Vitvi14g02647	15.2799	6.38343	0.723563	1.47742	0.501442
Vitvi14g02646	27.5357	45.6488	59.192	48.7883	62.6542
Vitvi14g02641	1.15364	0.306752	0.345056	1.18537	2.47287
Vitvi14g02643	0.709788	1.65102	1.03517	0.832793	0.427636
Vitvi14g02642	20.2176	0.306752	31.2832	7.99244	12.0551
Vitvi06g00398	642.993	828.147	580.905	995.026	680.503
Vitvi06g00399	36.7266	67.4263	40.3247	67.3927	59.0703
Vitvi06g00391	0.265937	0	1.03517	0	0.501442
Vitvi06g00392	804.829	852.483	763.876	843.722	710.02
Vitvi06g00393	137.22	424.272	254.502	678.9	573.256
Vitvi06g00394	242.002	196.485	224.549	297.306	215.505
Vitvi06g00396	27.6126	34.9719	32.2622	3.06934	13.9871
Vitvi06g00397	37.4784	17.5474	28.5867	15.4507	4.55757
Vitvi06g01111	1438.4	543.393	1218.54	1106.03	776.012
Vitvi06g01110	2.16242	1.30317	1.79218	2.42471	1.04235
Vitvi06g01112	8.86993	15.68	8.43195	11.3327	20.2895
Vitvi06g01119	1.5076	2.29959	0.378508	1.7629	0
Vitvi01g01380	714.282	675.397	666.029	700.229	648.532
Vitvi12g01691	1.21789	1.22701	0.345056	0.352581	0.501442
Vitvi07g00168	396.349	378.377	335.182	337.341	333.566
Vitvi07g00169	178.002	250.836	178.197	187.86	212.838
Vitvi12g01696	1.15364	0.347846	1.18413	0.765694	0
Vitvi07g00162	163.672	147.478	113.451	89.074	159.036
Vitvi07g00160	7.99857	6.53786	5.08471	6.33998	7.10425
Vitvi07g00161	0.265937	1.69211	2.55677	2.31022	0.929078
Vitvi07g00166	880.41	899.401	722.881	720.724	689.915
Vitvi07g00167	844.664	976.195	790.382	730.773	788.264
Vitvi01g01650	366.589	392.936	236.518	329.59	267.756
Vitvi01g01653	10.4251	4.6463	6.0271	7.37803	2.97431
Vitvi01g01654	85.1693	78.2427	88.4033	63.1445	89.7119
Vitvi01g01657	16.4024	8.95078	6.20194	4.74806	13.4665
Vitvi12g01528	62.8651	39.5129	65.5596	25.8572	48.7588
Vitvi12g01524	0.387022	1.76225	0.345056	1.19194	1.43052
Vitvi12g01523	0.652959	1.42043	1.06862	1.18537	4.48377
Vitvi12g01522	3.53073	4.06787	4.5724	2.7299	3.38794
Vitvi12g01521	1.30592	2.45794	0.419536	0.413113	1.65707
Vitvi19g01487	4.59635	7.02598	4.21219	4.61386	12.6444
Vitvi17g00320	0.443851	2.99528	1.79976	0.352581	0.929078
Vitvi19g01486	50.8752	65.4497	62.6243	52.73	51.9672
Vitvi17g00327	416.566	441.039	457.427	357.117	396.806
Vitvi17g00326	17.1032	11.8246	27.7748	22.5892	16.5541
Vitvi19g01484	212.632	222.943	197.813	202.74	188.474
Vitvi17g00325	1264.16	1078.64	1215.45	1125.91	1035.76
Vitvi19g00728	270.623	595.428	933.825	385.409	414.599
Vitvi19g00724	17.7562	19.0812	12.9253	23.5995	19.4406
Vitvi19g00422	50.6111	106.946	42.9757	54.3772	62.7751
Vitvi19g00420	186.417	202.989	235.38	217.569	181.352
Vitvi16g01839	16.665	16.3427	7.06227	10.8197	18.7801
Vitvi16g01838	6.34798	14.7908	10.3213	11.1486	10.9007
Vitvi19g00421	2728.83	2558	2601.02	3096.03	2802.96
Vitvi16g01831	23.3064	225.768	13.3797	27.5505	27.3683
Vitvi16g01833	9.15221	5.26373	1.4547	2.24312	0.427636
Vitvi16g01835	126.975	226.613	186.318	118.499	101.908
Vitvi16g01834	3.11252	6.26015	3.31379	1.95107	1.43052
Vitvi16g01837	720.878	761.167	902.401	565.203	756.589
Vitvi07g02090	1.74977	2.79976	2.65713	1.65245	3.08759
Vitvi07g02091	3.16935	1.65704	3.00976	0	1.54379
Vitvi07g02092	4.49903	3.07747	6.37216	0	2.23231
Vitvi07g02542	48.6593	89.4868	108.914	71.8947	79.2209
Vitvi07g02546	1.27472	0.765831	0.798043	0.765694	0
Vitvi07g02547	2.07254	3.80823	0	3.42849	5.68774
Vitvi07g02548	12.804	21.3206	14.9668	12.9786	15.8796
Vitvi07g02549	15.4983	23.5029	19.7033	20.8171	18.299
Vitvi15g00695	466.544	335.519	470.448	350.316	307.704
